职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
数据产品经理,健客网产品部招聘,15k-25k,/广州 /,经验3-5年 /,本科及以上 /,全职,"
晋升空间大,竞争力薪酬","
岗位职责： 
1、负责相关的数据产品工作，包括数据平台系统建设、APP搜索优化及个性化推荐优化；
2、用户画像和内容标签的完善、日常数据分析和专题分析；
3、根据数据分析结果输出产品优化建议和运营优化建议；
4、协助完成业务方所需的运营数据报表生成及管理。

岗位要求： 
1、本科以上学历，3年以上数据产品经验，数学、统计等专业优先；
2、思维逻辑性强，能够对问题进行结构化分析；
3、了解常用数据挖掘模型及技术，拥有独立完整的数据挖掘、建模项目经验优先；
4、熟悉R/SQL/PHYTHON其中之一；
5、具备优秀的沟通表达能力、具备产品创新意识及商业敏感性。","广州 - 萝岗区 - 萝岗区科学大道中99号科汇金谷S栋四街4号一楼前台大厅
","健客网
电商,医疗丨健康
B轮
凯欣资本(A轮)
500-2000人
http://www.jianke.com"
大数据产品部—产品经理,人民网人民网招聘,15k-30k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
办公环境好,福利待遇高,交通便利","

1、负责web端和移动端产品的用户需求分析、产品规划设计和落地；
2、参与产品前后台整体架构设计，把控细节，确保产品的高可用性，并不断提升用户体验；
3、针对现有产品做市场化调研，针对行业做定向竞品分析，提供解决方案；
4、与各方通力配合完成相应的产品功能落地，与研发团队密切配合，推动各方改善，实现产品的持续迭代优化；
5、负责产品使用培训和反馈意见收集。
任职资格：
1、全日制本科及以上学历，2年以上产品工作经验；
2、对媒体资讯类产品有独到见解，有新闻资讯类产品、数据分析类产品工作经验者优先；
3、善于产品设计，熟悉产品的落地流程，优秀的文档撰写能力；
4、严密的逻辑思维和扎实的数据分析能力，能够敏锐地从数据中发现总结问题，思维活跃，具备创新意识，持续学习能力强；
5、优秀的沟通协调能力、抗压能力强、强责任心和推动力，具备一定的项目管理经验。","北京 - 朝阳区 - 大望路 - 金台西路2号 人民日报社 人民网 新媒体大厦
","人民网
移动互联网,文娱丨内容
上市公司
2000人以上
http://www.people.com.cn/"
数据产品经理,大塘小鱼-幼儿教育启蒙平台招聘,25k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
六险一金，学习基金，餐补，车补，年终奖","
岗位职责：
1、有财务全盘工作实操；
2、负责账务核算工作的复核和检查；
3、负责公司总账，按月编制公司财务总账报表，反映公司业务经营情况和财务情况；
4、分析公司的经营数据，编制收入及成本费用报表，为管理层的经营决策提供有效的财务支持依据；
5、积极配合内部稽核、外部审计、外部监管检查等相关工作内容；
6、完成领导交代的其他工作。
 
任职资格：
1、大学统招本科以上学历，会计学或财务管理专业毕业；中级以上职称优先；
2、了解国家财经政策和会计、税务法规，熟悉银行结算业务，具有1年以上总账会计工作经验；
3、熟悉操作财务软件、Excel、Word等办公软件；
4、记账要求字迹清晰、准确、及时，账目日清月结，报表编制准确、及时；
5、具备良好的文字表达能力；
6、能熟练使用excel、word、PPT等办公软件；
7、良好的组织、协调、计划、沟通和分析解决问题的能力；
8、爱岗敬业，有团队合作精神；
9、教育培训机构和互联网公司优先考虑。","北京 - 朝阳区 - 酒仙桥 - 北京市朝阳区酒仙桥东路9号院A2座东门7层
","大塘小鱼-幼儿教育启蒙平台
教育
未融资
150-500人
http://www.dayutang.cn"
数据产品经理,瓴里网络数据部招聘,13k-25k,/上海 /,经验1-3年 /,本科及以上 /,全职,"
年底双薪,开放自由,弹性工作制,免费咖啡","
主要职责：
   理解业务，负责数据产品需求的整理沟通，原型设计、数据逻辑熟练和相关文档编写；
   结合业务洞察和目标，规划设计数据产品，并负责推进落地进度；
   在数据产品项目过程中，与各部门充分沟通，协调资源，保证数据产品的项目顺利落地；
   梳理各个业务系统的数据逻辑，能根据业务需要，准确的串联底层数据；
  任职要求：
   本科以上学历，1-3年以上互联网数据从业经历；
   具备良好的逻辑性、独立思考能力、学习能力；
   良好的沟通和书面表达能力，具备一定的商业意识和良好的项目推进能力；
   熟练掌握SQL，能够独立查询需要的数据；","上海 - 长宁区 - 天山路 - 娄山关路35号裸心社3F
","瓴里网络
移动互联网
A轮
50-150人
http://www.lanehub.cn"
数据产品经理,斑马天下招聘,15k-25k,/北京 /,经验3-5年 /,大专及以上 /,全职,"
六险一金、不打卡、氛围活跃","
岗位职责：
1. 建立教学、用户增长业务指标体系，监控和分析业务运营情况，建设业务报表体系
2. 负责日常的数据分析工作，包括数据获取、数据清理、数据分析，并且对分析结果有深刻见解，并形成简明扼要的分析报告；
3. 领导层决策数据支持，基于对数据与行业的把控，输出数据策略，协助业务决策；
4. 负责推动用户关联基础数据建设，包括用户行为数据埋点、用户数据模型构建等
5. 总结分析框架，并形成相关数据产品

任职资格：
1. 良好的业务理解能力，能快速学习和理解教育业务，并建立指标体系；
2. 良好的数据敏感度和良好的数据分析方法，能快速发现数据问题并归因，2年以上数据分析师经验；
3. 熟悉行业内用户行为分析数据产品，比如神策，熟悉行业BI工具，比如tableau，有丰富的使用经验；
4、具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练操作excel、SAS/SPSS等工具；
5、教育、电商行业经验优先；","北京 - 朝阳区 - 酒仙桥 - 酒仙桥尚8国际创新园A5
","斑马天下
教育
天使轮
50-150人
https://www.lagou.com/gon..."
大数据产品经理,泛鹏天地招聘,15k-30k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
工作氛围好！","
1.依据公司的总体战略和产品规划，完成公司大数据平台的详细产品需求文档的编写；
2.大数据相关产品和工具的研发，基于分布式数据存储和计算平台进行领域大数据工具的产品设计，包括数据采集工具、数据治理工具和相关数据分析工具等；
3.支撑大数据产品和工具在领域项目中的落地，针对应用需求进行场景设计和工具提供；
4.对产品和工具负责，协调产品各协作方，推进技术团队完成产品技术方案和计划的落地实施，确保产品的开发进度和质量，保证产品功能顺利发布；
任职要求
1.国家统招大学本科及以上学历，有2年以上大数据相关产品经验；
2.熟悉大数据采集、治理和分析产品应用场景和工作原理，有过类似产品设计背景优先；
3.熟悉axure等原型开发工具；
4.学习能力强，良好的团队合作能力。
  业务团队：云计算事业部。整合数据中心产品、网络产品、云产品、安全产品、IT服务产品等，为政务、医疗、教育及其他行业提供云网一体化解决方案，多种云网互联场景、多云组网方案、多云管理方案，为客户提供最佳性价比、智能、快捷的解决方案。
团队成员：均来自一流院校、大型互联网企业；
招聘人员：看重学历背景和工作经验匹配度！！","北京 - 东城区 - 安定门 - 雍和宫地铁
","泛鹏天地
企业服务,金融
不需要融资
500-2000人
http://www.vprisk.com/"
【外卖】数据产品经理(舆情数...,美团点评外卖事业部招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
五险一金，免费班车，弹性工作","
岗位职责：
1.负责舆情数据产品的设计、上线和运营；
2.搜集外部信息、及时跟进市场动态，调研和梳理数据需求、协调并组织各类资源达成产品目标；
3.负责数据准确性的监测和评估，并不断改进数据策略。
任职要求：
1.2年以上数据产品相关工作经验，主导过中大型数据产品的设计和上线，对数据的生产和消费有独到的见解，有爬虫经验者优先；
2.熟练使用产品设计工具和SQL，熟悉数据仓库技术，了解前端和后端技术原理；
3.优秀的数据敏锐度、对数据质量有深刻认知；
4.优秀的沟通能力、团队合作能力；
5.有较强的责任心、执行力强、抗压能力强。","北京 - 朝阳区 - 望京东路4号院科创大厦A座
","美团点评
消费生活
上市公司
2000人以上
http://www.meituan.com"
数据产品经理,OPPO招聘,20k-40k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
大平台,给力薪酬,海景办公楼,高配健身房","
岗位职责： 
1、负责数据平台类产品的规划和设计 
2、研究互联网化分析平台的设计，推动多个业务领域内的数据平台产品的创新和设计 
3、与各相关部门紧密合作，推进产品的实施和对外合作 
4、根据数据分析和目标导向要求，输出产品和运营策略
任职要求： 
1、3年以上工作经验，工科背景优先 
2、 有较强的交互设计经验和用户体验思维 
3、自我驱动力强，面对复杂情况能够独立工作；沟通能力强，有较强的团队协作意识和能力 
4、热爱数据，喜欢钻研新产品新业务 
5、有开放平台、数据产品设计经验者优先考虑 
6、富有激情和强烈的创新意识 
7、有数据分析或者数据处理经验 ","深圳 - 南山区 - 卓越后海中心
","OPPO
硬件
不需要融资
2000人以上
http://www.oppo.com"
数据产品经理,Bigo招聘,15k-30k,/广州 /,经验不限 /,本科及以上 /,全职,"
福利待遇好；海外工作机会；","
1.梳理产品客户端功能，负责用户关键数据的上报和收集，提升数据质量。
2.分析用户行为/构建用户画像，基于用户数据进行推荐策略调优/产品功能调优。
3.各区域关键数据监控与分析，针对不同区域的数据情况，进行内容优化和产品功能优化。

要求：
1. 有至少１年以上产品经验，有社交/直播/泛娱乐经验优先；
2. 逻辑思考能力强，对数据敏感，善于发现问题和优化空间；
3. 对陌生人社交有自己的理解，游戏、社交产品、泛娱乐产品重度用户优先；
4. 有强抗压能力，责任心强，自我驱动","广州 - 番禺区 - 广州市番禺区市桥街兴泰路274号C栋西塔BIGO公司
","Bigo
移动互联网,社交
上市公司
2000人以上
http://www.bigo.sg/"
数据产品经理,第一卫品牌部招聘,15k-25k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
六险一金 房补 节日福利","
岗位职责 ：
1、 负责搭建业务线数据指标体系，与研发团队合作完成数据服务产品平台的搭建，同时负责数据埋点方案的设计，保证数据的完整性和准确性； 
2、 深入了解业务场景，协助各部门梳理业务数据，为各团队提供数据支持；
3、 利用内外部数据，构建数据体系并挖掘用户需求，通过分析提供解决方案和数据产品；
4、 负责梳理数据逻辑并对数据平台产品、应用、和分析产品等数据服务进行设计和落地；
5、 对数据产品进行持续优化和迭代，通过数据服务持续为业务赋能；
6、 具备持续的创新能力，并结合现有大数据、人工智能技术，进行全局性和前瞻性的产品思考、规划、设计及上线；
任职要求：
1、 本科及以上学历，3年以上产品策划相关工作经验或互联网数据分析/数据挖掘相关经验；
2、 熟练运营SQL等数据分析工具及语言，有清晰的思路和数据建模方法论，对互联网数据产品发展有一定了解；
3、 有一定的项目管理经验，能把控节奏，具有良好的沟通协调及时间管控技巧和能力； 
4、 对数据敏感，有独立完整的数据分析经验，能快速发掘业务和数据的联系； 
5、 对用户有深刻洞察，能站在用户角度思考； 
6、 善于业务流程梳理、交互设计、数据分析、竞品分析等 ；
7、 熟练使用Axure等产品设计工具，熟悉敏捷开发 (Agile SCRUM) ，有技术背景优先考虑。","深圳 - 龙华新区 - 大浪华兴路19号龙泉科技园C区1栋4楼
","第一卫
电商
未融资
500-2000人
http://www.divi.cn/"
数据产品经理,东方福利网招聘,15k-28k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
年终奖 五险一金","
岗位目的：
根据公司规划，深度挖掘业务团队需求，熟悉业务逻辑，协助模型团队产品迭代、上线，制定项目计划、协调各方资源；
配合运营、开发人员和算法工程师完成模型的上线运行，并进行模型的监控、维护和调整。

1. 负责公司数据分析系统产品的管理，收集和挖掘各业务线的数据需求，进行需求分析、管理和设计；
2. 负责产品研究领域，包括行业需求调研、竞品、合作伙伴调研，提出产品创意，并进行可行性分析；
3. 对现有数据资源进行数据提取、整理和挖掘，构建业务核心的数据指标体系，建立合适的分析模型对业务问题进行分析；
4. 关注大数据应用相关方向的前沿研究，并将相关数据结合产品特点，设计数据个性化产品及可视化产品，支持各类用户对大数据的洞察；
5. 将多渠道的服务数据打通、整理和深度挖掘，通过搭建监控和报表，自动监控产品效果
任职要求：
1、2年以上大数据产品工作经验，如报表平台、指标体系、精准营销、用户行为、搜索服务、BI，数据仓库，数据可视化，数据化运营等；
2、 具有电商数据、数据挖掘背景者优先；
3、能够独立承担产品规划工作
4、具备良好的沟通协调与执行推动能力、团队合作精神及一定抗压能力","上海 - 长宁区 - 长宁来福士T1办公楼25层
","东方福利网
企业服务
不需要融资
500-2000人
http://www.lagou.com/gong..."
数据产品经理,上海瑞阙文化发展有限公司产品部招聘,30k-60k,/上海 /,经验不限 /,本科及以上 /,全职,"
五险一金,弹性工作,带薪病假,免费晚餐","
区块链行业，国际化团队，行业头部产品及平台，结果导向，团队氛围极佳。
  工作职责：
负责收集和挖掘各产品线的数据需求，进行需求分析、管理和设计；
对现有产品线进行数据提取、整理和挖掘，构建产品的数据指标体系，建立合适的分析模型对产品进行数据分析；
根据数据分析的结果，能够提出并总结业务洞见与增长方案
负责产品研究领域，包括行业需求调研、竞品、合作伙伴调研，提出产品创意，并进行可行性分析；

工作要求：
本科以上学历，3年以上产品经理或数据分析工作经验，有金融相关学历或从业经验者优先；
熟悉互联网或软件产品整体项目实现过程，包括从业务调研、需求分析到产品发布；
熟练掌握Excel、Spss、并能够运用Python或者Matlab进行数据分析，能以视图方式清晰表达复杂、抽象的概念；
热爱创新，自我推动力强，具有优秀的逻辑思维与系统分析能力，能就某一应用场景提出完整有效的解决方案；
具备严谨的工作态度，责任心强，突出的学习能力、团队合作与沟通能力；
英语听说读写能力优秀，有海归留学经验加分","上海 - 黄浦区 - 黄浦区蒙自路757号 歌斐中心30层3007
","上海瑞阙文化发展有限公司
移动互联网,金融
不需要融资
150-500人
http://www.ruiquewenhua.com"
数据产品经理-平台型,奇点云招聘,18k-36k,/杭州 /,经验3-5年 /,本科及以上 /,全职,"
不打卡,带薪年假,定期体检,股票期权","
岗位职责：
1、基于成熟的大数据生态，规划设计大数据计算及服务平台（包括离线计算、流计算、算法、数据治理、数据资产管理、数据服务），并驱动产品落地。
2、研究行业、分析竞品、收集开发者需求，负责平台各模块的生命周期的迭代，对产品的体验、安全、稳定负责。
3、运营计算平台产品，沉淀帮助文档、使用案例、培训文档等，对开发者输出技能，辅助开发者成长。
岗位要求：
1、3年以上大数据计算平台的规划设计经验，熟练掌握产品的设计工具，有较好的产品逻辑能力。
2、熟悉云计算、大型分布式系统的技术架构，熟悉Hadoop、Spark、Flike等计算框架，有分布式系统开发或产品设计经验者优先
3、熟悉数据中台理念，了解数据可视化、数据分析、数据挖掘、算法平台等。
4、对数据驱动业务有理解，有owner意识、自驱力，工作充满激情，并有良好的沟通能力和团队协作精神。","杭州 - 余杭区 - 杭州余杭区仓前街道仓兴街1号23幢
","奇点云
移动互联网,消费生活
A轮
晨兴资本领投，IDG资本、浙商创投、禧筠资本跟投(A轮)，天使轮投资人湖畔山南、陆兆禧继续跟投，新进入投资人包括晨兴资本，IDG(A轮)，湖畔山南，陆兆禧(天使轮)
150-500人
http://www.startdt.com"
数据产品经理,嘀嗒出行技术研发部招聘,10k-18k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
数据可视化,大数据应用","
岗位职责：
 •  负责大数据应用相关的产品设计；
 •  沟通和收集数据需求，设计和推动相关产品实现；

任职要求：
 •  对数据敏感，有一定的数据统计分析能力
 •  喜欢用图表解释数据，对数据可视化有比较强烈的兴趣
 •  逻辑性强，对软件程序设计和算法有一定的了解
 •  沟通能力强，有较强的口头和书面表达能力
 •  本科以上学历，计算机或数学等相关专业毕业
 •  热爱出行行业，相信通过技术可以改变人们的出行方式","北京 - 朝阳区 - 创远路36号院朝来科技园14号楼5层
","嘀嗒出行
汽车丨出行
D轮及以上
崇德基金 挚信资本 IDG 易车网(C轮)，易车(B轮)，IDG(A轮)
150-500人
http://www.didachuxing.co..."
数据产品经理（营销模型）-杭...,同盾科技招聘,35k-50k,/杭州 /,经验5-10年 /,硕士及以上 /,全职,"
不良资产、贷后、语音交互","
岗位职责

1. 1、 规划和参与同盾各业务领域 （风控/营销）及场景（互金/保险/银行）和价值点, 能具象化的进行产品原型设计、PRD的编写;与分析师、业务方紧密合作,挖掘数据的商业价值, 丰富产品形态；
2. 2、 将大数据的智能性融入产品，以更自动化、准确、智能的方式帮助业务切实提升效率。以2B的平台类产品为主，可能会涉及PaaS平台或是SaaS平台的设计方案。需要围绕数据领域负责多角色多场景的需求分析、流程梳理和产品设计规划
3. 3、 具备一定的业务场景识别和市场竞争分析能力，能甄别用户关键需求点、业务使用产品问题，有效的利用分析结果协同部门合作方及业务方优化产品设计与辅助业务快速决策,并且有计划的改进
4. 4、 清晰进行产品规划和设计迭代,与相关合作方达成一致,识别产品关键点及优先级,设计有效跟踪策略,推动产品落地；
任职要求

1、具有良好的产品分析、规划与设计能力：5年以上产品设计或分析经验，良好的数据敏感度、业务视野、调研分析能力，能够敏锐的捕获用户价值和产品机会，并能产出MRD、DEMO和PRD； 2、熟悉数据、数据技术及大数据开发工具，对数据采集及集成、数据建模、数据开发、数据资产管理、数据分析等大数据领域或机器学习等领域有实战经验； 3、具有良好的项目落地与团队协作能力：能够组织跨团队协作、推动甚至直接负责项目优质如期落地；能够与运营协作制定数据产品的推广及运营策略等； 4、优先考虑：有用户型、商业型产品成功案例者，有工具型、平台型产品成功案例者，对数据技术有认知和理解者，有参与过大型项目或系统建设的经验，有传统行业大数据处理、展示、应用等的大型项目或系统建设经验者","杭州 - 余杭区 - 文一西路998号海创园18号2楼
","同盾科技
信息安全,数据服务
C轮
信达汉石资本、天图资本、新加坡淡马锡三家机构共同领投，尚珹资本等老股东跟投(C轮)，B+轮尚珹资本领投，元禾重元跟投；启明创投、宽带资本、华创资本、IDG资本、线性资本等均参与此轮融资(B轮)，启明创投领投，宽带资本、IDG资本、华创资本及线性资本跟投(B轮)，宽带资本领投、IDG资本、线性资本跟投(A轮)，IDG资本、华创资本投资(天使轮)
500-2000人
https://www.tongdun.net/"
数据产品经理,万科招聘,20k-40k,/深圳 /,经验不限 /,本科及以上 /,全职,"
大平台,福利好,互联网变革,发展空间大","
岗位职责：
1. 打造数据服务业务的能力，向内部提供数据平台产品建设，迭代，满足相关业务部门日常数据需求；
2. 负责数据质量、稳定性等数据管理，规范数据标准，让数据获取更高效；
3. 深刻理解业务逻辑，完善数据指标体系，设计满足需求的报表系统及可视化平台；
4. 基于业务逻辑和数据逻辑，提出创新性的建议，驱动产品和业务发展
5. 协调推动完成数据产品的开发和普及，包括数据产品文档撰写、原型设计、跟踪项目的进展、内部推介培训等；

岗位要求：
1. 本科及以上学历，3年以上相关经验，拥有数据平台/数据产品开发或设计基础，拥有房地产垂直方向工作经验者优先 
2. 对数据敏感，掌握常见的数据分析和处理方法、有较强的商业意识、善于从数据中发现问题捕捉机会；
3. 有很强的产品owner意识，良好的自我管理能力、团队协作能力、环境适应能力和执行力； 
4. 了解数据仓库，对数据生命周期、数据库有深入理解者优先","深圳 - 南山区 - 深圳湾 - 中科纳能大厦
","万科
房产家居
上市公司
2000人以上
http://www.vanke.com"
大数据产品经理,海致招聘,18k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
弹性工时、扁平化管理、丰厚的福利待遇","
岗位职责：
1、规划公司大数据产品工作，包括规划产品发展方向、评估需求可行性和优先级等
2、能够深入了解公司业务，把控自己所负责方向的产品质量，包括指标全面性、正确性，以及产品易用性，保证产品优质快速交付，把 BI 数据分析平台做大做强。
3、负责公司各业务线数据运营后台的报表功能设计（包括指标定义、指标计算方法、报表展示样式等），并将其抽象设计为通用化的产品能力。
4、设计数据处理规范，对业务数据进行深入分析或预测，从而指导业务优化
5、负责与数据分析相关的其他产品工作

 

职位要求：
1、正规全日制本科及以上学历，数学、统计学、计算机、通信工程等理工科专业
2、三年及以上的数据分析或数据后台设计相关经验，有大数据后台建设分析经验优先考虑
3、担任过团队核心成员
4、优秀的学习能力和对数据分析强烈的热情，相信数据改变世界
5、优秀的逻辑思维能力、沟通和协调能力","北京 - 海淀区 - 学院路 - 北京市海淀区学院路甲5号768创意园B南8号门
","海致
移动互联网,企业服务
C轮
君联资本领投；IDG资本，晨兴资本及金融数据服务企业万得资讯跟投(C轮)
150-500人
http://www.haizhi.com/"
数据产品经理,美团点评到餐事业部招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
大平台，核心业务","
工作职责：
1.负责需求调研和分析、数据产品设计落地及推广，协调业务、研发、设计、运营等各方资源，通过通用化、标准化、系统化的思路建设数据产品；
2. 建立合理的数据指标体系，体现业务的过程与结果，帮助需求方准确高效地理解业务状态，及时发现风险和机会；
3. 主动深入业务，理解业务运作逻辑，发现业务在效果和效率上的痛点，通过数据产品帮助需求方推动业务更好地发展；
4. 调研行业内数据产品动态，梳理最佳实践，推动产品持续迭代优化。

岗位要求：
1. 三年以上平台产品、数据产品经理经验，熟悉数据产品整体生命周期，包括需求分析，方案设计，项目管理等；
2. 具有良好的业务理解能力、数据理解能力，以及跨团队项目协调推动能力；
3. 熟练掌握SQL查询，了解数据仓库常见结构，熟悉行业内的数据可视化产品和数据应用；
4. 了解大数据相关知识体系和通用的数据分析框架；
5. 善于梳理总结形成流程或规范以便前瞻性解决类似问题，有积极的成长意愿，具备主动学习的能力。","北京 - 朝阳区 - 望京东路4号恒电大厦C座
","美团点评
消费生活
上市公司
2000人以上
http://www.meituan.com"
数据产品经理-应用型,奇点云技术部招聘,25k-50k,/杭州 /,经验5-10年 /,本科及以上 /,全职,"
不打卡,带薪年假,定期体检,股票期权","
岗位职责：
1、负责业务模型产品，挖掘业务价值，驱动算法团队沉淀模型并构建产品，服务并赋能客户。
2、规划用户标签体系，逐步构建奇点全域数据中心，为BI分析及营销等应用产品提供能力。
3、构建数据化运营体系，与业务产品融合，提升产品价值。
岗位要求：
1、3年以上数据应用产品规划经验，有较好的产品逻辑抽象及设计能力。
2、熟悉数据化运营体系，对数据驱动业务有思路，有业务或者行业分析师经验。
3、有产品owner意识、自驱力，工作充满激情，并有良好的沟通能力和团队协作精神。","杭州 - 余杭区 - 杭州余杭区仓前街道仓兴街1号23幢
","奇点云
移动互联网,消费生活
A轮
晨兴资本领投，IDG资本、浙商创投、禧筠资本跟投(A轮)，天使轮投资人湖畔山南、陆兆禧继续跟投，新进入投资人包括晨兴资本，IDG(A轮)，湖畔山南，陆兆禧(天使轮)
150-500人
http://www.startdt.com"
数据产品经理,快手用户增长拓展部招聘,25k-45k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
快速发展","
工作职责
1、负责公司级用户画像的指标体系规划，研发推动以及以此为基础延展的各类画像的应用规划和产品化落地及价值变现工作； 2、负责与各事业部、研发条线需求整理与协调，并对接画像组研发进行针对模型开发。
任职资格
1、本科以上学历，3年以上互联网数据产品经验；对数据挖掘、机器学习等基本概念了解，对数据分析和应用敏感； 
2、有丰富的互联网需求分析、产品策划和运营经验，产品部门规划，有过成功的用户画像产品规划经验者优先； 
3、熟悉用户画像产品整体实现过程，包括从需求分析到模型开发、产品发布及应用； 
4、有敏锐的市场洞察能力，严密的逻辑分析能力，良好的沟通协作能力和团队协作意识。","北京 - 海淀区 - 西二旗 - 上地十街
","快手
文娱丨内容
D轮及以上
2000人以上
https://www.kuaishou.com/"
数据产品经理,火球买手BI招聘,10k-15k,/杭州 /,经验1-3年 /,本科及以上 /,全职,"
顶级环境,快速成长,年轻团队","
【岗位职责】
1.负责公司大数据产品的规划设计、项目推进、效果验收，以及数据产品的持续完善;
2.负责公司大数据平台规划设计：
a）通过搭建监控报表，自动监控业务情况，如渠道拉新效果、平台运营效果、产品功能效果、活动效果等；
b）基于公司战略方向，根据各业务部门的数据分析场景，提炼出分析框架，并将其产品化，产出安全、稳定、易用的数据服务工具，辅助业务决策。

【岗位要求】
1.本科及以上学历，1年以上电商相关数据产品；
2.在以下项目中有多个实际项目经验：用户行为埋点 / 用户画像 / 渠道追踪 / ETL / 数据仓库 / 数据质量 / 数据安全 / 实时计算；
3.熟练掌握SQL，熟悉Python/R优先，熟悉Tableau/神策/GrowingIO优先；
4.具备良好的 数据敏感度，逻辑思维能力，数据分析能力；
5.具备良好的 项目管理能力，跨团队协作能力，执行力，抗压能力，以及快速熟悉业务的能力。","杭州 - 余杭区 - 杭州市余杭区欧美金融城efc美国中心T4
","火球买手
移动互联网,电商
A轮
华映资本领投，远镜创投、塞富跟投(A轮)，远镜创投(A轮)，天使湾的创投(天使轮)
150-500人
http://huoqiuapp.com"
数据产品经理,天创信用招聘,25k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
弹性工作，不打卡，领导nice，补充医疗","
岗位职责:
1、负责公司小微企业条线金融大数据产品规划和设计，产品的统筹管理; 
2、参与制定产品的营销推广方案，并配合相关团队进行产品的实施推广; 
3、进行市场研究、产品调研、用户访问等工作，管理业务需求、梳理产品需求、规划产品功能、设计产品逻辑，并制作产品原型、编写PRD 等文档; 
4、具备产品售前经验及能力，负责产品的讲解，确保各个协作部门对产品充分的理解; 
5、推动数据产品的测试、开发、推广等;负责产品验收上线;
 6、及时掌握产品动态，根据产品实施效果、市场格局以及业务发展状况，持续完善产品功 能和策略，推动产品演进、优化与迭代升级，保持产品竞争力; 
7、与客户建立良好的沟通机制，定量定性分析客户行为，深度挖掘客户需求，对客户的产品需求及定位有准确判断，不断改进产品，维护并提升客户满意度。

任职要求:
1、具备 3 年以上金融领域 B 端产品设计经验。；
2、了解金融机构(银行、券商)相关业务流程体系。具备金融风控产品设计经验，有金融 知识图谱类相关产品设计经验者优先；
3、具备产品售前经验及能力，负责产品的讲解，确保各个协作部门对产品充分的理解；
4、逻辑思维清晰，主动学习能力强，具备责任心与推动能力，善于思考，抗压能力强。","北京 - 朝阳区 - 百环青创大厦
","天创信用
移动互联网,金融
B轮
150-500人
http://www.tcredit.com"
数据产品经理,兑吧产品部招聘,15k-25k,/杭州 /,经验3-5年 /,本科及以上 /,全职,"
零食下午茶,牛人多多,发展空间大","
岗位职责：
1. 负责广告平台数据/风控产品业务的产品规划、全链路数据采集、外部数据接入、数据安全保障；
2. 不断完善平台异常预警、波动分析、风控反作弊等各工具，提升数据定位问题/解决问题的效率；
3. 持续跟踪行业动向和新技术，设计创新解决方案，确保数据/风控产品的市场竞争力。

任职要求：
1. 三年以上数据或风控产品/运营经验，了解数据/风控，对广告行业的数据采集/应用、反作弊、安全防护有深刻理解，
2. 具备较强的数据分析能力，若有相关数据爬虫、数据开发、数据分析师经验尤佳；
3. 较强的onwer意识和结果导向意识，兼具优秀的执行力，能够在较大压力下快速响应业务需求，得到预期结果。

加入我们，你将获得：
1. 与高速成长的业务共同成长，在互动广告赛道上领跑，接触最计算广告最核心的系统，成为它的保驾护航者；
2. 开放、公平、扁平管理的工作环境，这里尊重每一个人才，欢迎每一个idea，以能力论辈分，只竞争实力，不攀比工龄；
3. 认识一群有个性、足够nice的小伙伴，他们将会成为你工作中的最强搭档，生活中的好朋友。","杭州 - 西湖区 - 古墩路 - 州市文一西路98号数娱大厦702室
","兑吧
移动互联网
上市公司
兰馨亚洲、TPG(C轮)，云毅投资、前海国泰(B轮)
500-2000人
http://www.duiba.com.cn"
数据产品经理-BI方向,字节跳动招聘,15k-30k,/上海 /,经验1-3年 /,本科及以上 /,全职,"
弹性工作，免费三餐，租房补贴，带薪休假","
职位职责：
1、负责BI平台规划&设计，独立完成产品调研、方案设计以及协调各方资源推动产品上线；
2、关注业界内BI类产品以及数据可视化工具的动态， 提供更高效、更完善的BI产品支持分析决策；
3、承担数据产品的运营工作，包括产品的推广、培训、文档撰写等环节，辅助各业务线/职能部门接入&完善BI门户；
4、根据各业务战略方向，调整产品规划，拓展产品使用场景，提供智能解决方案。

职位要求：
1、3年以上数据分析和产品设计经验，统计、数学、计算机相关专业优先；
2、熟练使用SQL及其他分析工具，对于大数据解决方案有自己的理解；
3、熟练掌握互联网产品设计相关软件，如Sketch，Axure，Visio等
4、熟悉业内的BI产品，如Tableau、PowerBI、BDP等；有相关工作经验者优先考虑
5、具备优秀的沟通组织协调，推进执行能力；
6、善于系统思考、自我驱动，能够站在业务视角审视、发现并快速解决问题；
7、对数据敏感，工作积极主动，乐于面临挑战。","上海 - 徐汇区 - 田林路130号20号楼氪空间
","字节跳动
文娱丨内容
C轮
2000人以上
http://www.bytedance.com"
